Date,Close,High,Low,Open,Volume
2016-10-10 18:06:00,116.5436,116.55,116.52,116.54,26262
2016-10-10 18:07:00,116.57,116.57,116.5455,116.5455,35278
2016-10-10 18:08:00,116.5699,116.5799,116.5541,116.57,53850
2016-10-10 18:09:00,116.59,116.59,116.56,116.57,20854
2016-10-10 18:10:00,116.58,116.59,116.57,116.59,19260
2016-10-10 18:11:00,116.5585,116.585,116.54,116.585,52255
2016-10-10 18:12:00,116.56,116.575,116.56,116.56,29088
2016-10-10 18:13:00,116.53,116.57,116.52,116.57,35226
2016-10-10 18:14:00,116.49,116.53,116.48,116.52,55304
2016-10-10 18:15:00,116.45,116.52,116.435,116.4835,61598
2016-10-10 18:16:00,116.5,116.5,116.45,116.46,36566
2016-10-10 18:17:00,116.49,116.51,116.47,116.4951,20281
2016-10-10 18:18:00,116.504,116.53,116.49,116.49,29105
2016-10-10 18:19:00,116.545,116.55,116.48,116.506,32163
2016-10-10 18:20:00,116.54,116.565,116.5233,116.55,43803
2016-10-10 18:21:00,116.53,116.54,116.5101,116.54,22219
2016-10-10 18:22:00,116.5299,116.54,116.51,116.53,31844
2016-10-10 18:23:00,116.5,116.54,116.4925,116.53,33039
2016-10-10 18:24:00,116.5162,116.53,116.5,116.51,21737
2016-10-10 18:25:00,116.5062,116.54,116.495,116.52,29206
2016-10-10 18:26:00,116.5,116.52,116.4962,116.5002,23233
2016-10-10 18:27:00,116.52,116.52,116.49,116.49,21779
2016-10-10 18:28:00,116.54,116.54,116.5199,116.52,17414
2016-10-10 18:29:00,116.5805,116.5805,116.53,116.54,67610
2016-10-10 18:30:00,116.595,116.6,116.58,116.5859,62561
2016-10-10 18:31:00,116.58,116.62,116.57,116.59,63510
2016-10-10 18:32:00,116.61,116.62,116.58,116.5838,31801
2016-10-10 18:33:00,116.59,116.62,116.5899,116.62,23142
2016-10-10 18:34:00,116.635,116.64,116.595,116.6,73280
2016-10-10 18:35:00,116.63,116.65,116.62,116.63,63720
2016-10-10 18:36:00,116.65,116.67,116.625,116.64,115646
2016-10-10 18:37:00,116.6152,116.65,116.61,116.64,41901
2016-10-10 18:38:00,116.63,116.64,116.61,116.61,37398
2016-10-10 18:39:00,116.615,116.65,116.61,116.625,61214
2016-10-10 18:40:00,116.63,116.65,116.61,116.615,59546
2016-10-10 18:41:00,116.61,116.63,116.58,116.63,37038
2016-10-10 18:42:00,116.66,116.67,116.615,116.615,100450
2016-10-10 18:43:00,116.655,116.66,116.65,116.6559,27259
2016-10-10 18:44:00,116.6753,116.68,116.655,116.66,68738
2016-10-10 18:45:00,116.7144,116.73,116.675,116.675,174149
2016-10-10 18:46:00,116.715,116.74,116.71,116.72,59813
2016-10-10 18:47:00,116.72,116.72,116.69,116.7114,50628
2016-10-10 18:48:00,116.725,116.73,116.72,116.72,38783
2016-10-10 18:49:00,116.72,116.73,116.71,116.725,57378
2016-10-10 18:50:00,116.7327,116.74,116.71,116.72,61088
2016-10-10 18:51:00,116.7,116.75,116.7,116.7319,76642
2016-10-10 18:52:00,116.6454,116.7,116.64,116.7,55155
2016-10-10 18:53:00,116.6525,116.67,116.64,116.645,28101
2016-10-10 18:54:00,116.68,116.68,116.65,116.6565,32206
2016-10-10 18:55:00,116.675,116.68,116.6673,116.68,26326
2016-10-10 18:56:00,116.645,116.68,116.64,116.68,47028
2016-10-10 18:57:00,116.6,116.65,116.58,116.64,61033
2016-10-10 18:58:00,116.65,116.66,116.605,116.61,31195
2016-10-10 18:59:00,116.62,116.655,116.61,116.65,34806
2016-10-10 19:00:00,116.59,116.63,116.59,116.625,77357
2016-10-10 19:01:00,116.585,116.61,116.58,116.59,41766
2016-10-10 19:02:00,116.5689,116.585,116.56,116.585,51123
2016-10-10 19:03:00,116.52,116.5654,116.51,116.565,59327
2016-10-10 19:04:00,116.47,116.52,116.47,116.52,87265
2016-10-10 19:05:00,116.49,116.51,116.47,116.48,100600
2016-10-10 19:06:00,116.47,116.51,116.46,116.49,53685
2016-10-10 19:07:00,116.45,116.48,116.45,116.47,43632
2016-10-10 19:08:00,116.42,116.46,116.41,116.46,54641
2016-10-10 19:09:00,116.435,116.46,116.424,116.43,78049
2016-10-10 19:10:00,116.43,116.45,116.4275,116.435,40767
2016-10-10 19:11:00,116.44,116.44,116.42,116.4301,60950
2016-10-10 19:12:00,116.4113,116.4456,116.41,116.4341,59852
2016-10-10 19:13:00,116.35,116.4141,116.32,116.4141,111628
2016-10-10 19:14:00,116.3299,116.35,116.32,116.34,35821
2016-10-10 19:15:00,116.301,116.33,116.28,116.3207,94460
2016-10-10 19:16:00,116.3421,116.35,116.295,116.3,69152
2016-10-10 19:17:00,116.3344,116.35,116.32,116.3402,55946
2016-10-10 19:18:00,116.35,116.36,116.33,116.33,34878
2016-10-10 19:19:00,116.34,116.35,116.32,116.35,44719
2016-10-10 19:20:00,116.34,116.34,116.32,116.335,40791
2016-10-10 19:21:00,116.395,116.4,116.32,116.34,78930
2016-10-10 19:22:00,116.395,116.42,116.38,116.38,82786
2016-10-10 19:23:00,116.3499,116.3999,116.3,116.396,72111
2016-10-10 19:24:00,116.321,116.36,116.31,116.35,33917
2016-10-10 19:25:00,116.24,116.3282,116.24,116.3282,104687
2016-10-10 19:26:00,116.27,116.29,116.18,116.245,170747
2016-10-10 19:27:00,116.3,116.32,116.26,116.26,61232
2016-10-10 19:28:00,116.33,116.33,116.285,116.29,98392
2016-10-10 19:29:00,116.3018,116.33,116.28,116.33,50043
2016-10-10 19:30:00,116.2989,116.31,116.28,116.3,41595
2016-10-10 19:31:00,116.2442,116.2901,116.24,116.29,39141
2016-10-10 19:32:00,116.25,116.26,116.245,116.25,30839
2016-10-10 19:33:00,116.2453,116.26,116.23,116.26,42365
2016-10-10 19:34:00,116.185,116.25,116.18,116.248,95755
2016-10-10 19:35:00,116.21,116.23,116.17,116.18,104597
2016-10-10 19:36:00,116.24,116.25,116.2,116.21,76292
2016-10-10 19:37:00,116.245,116.255,116.23,116.24,35485
2016-10-10 19:38:00,116.21,116.255,116.2,116.245,89284
2016-10-10 19:39:00,116.17,116.21,116.17,116.2,38066
2016-10-10 19:40:00,116.12,116.19,116.1101,116.17,144600
2016-10-10 19:41:00,116.16,116.17,116.12,116.12,88909
2016-10-10 19:42:00,116.22,116.22,116.155,116.16,88178
2016-10-10 19:43:00,116.22,116.24,116.2041,116.2147,55671
2016-10-10 19:44:00,116.23,116.25,116.21,116.215,62091
2016-10-10 19:45:00,116.205,116.24,116.2,116.23,56967
2016-10-10 19:46:00,116.21,116.23,116.19,116.21,59219
2016-10-10 19:47:00,116.23,116.23,116.185,116.21,63900
2016-10-10 19:48:00,116.2,116.23,116.2,116.23,46865
2016-10-10 19:49:00,116.195,116.22,116.19,116.205,54289
2016-10-10 19:50:00,116.15,116.2,116.145,116.2,69768
2016-10-10 19:51:00,116.1,116.1808,116.1,116.15,150919
2016-10-10 19:52:00,116.07,116.12,116.045,116.1053,159818
2016-10-10 19:53:00,116.09,116.12,116.06,116.06,139597
2016-10-10 19:54:00,116.085,116.09,116.06,116.084,67956
2016-10-10 19:55:00,116.11,116.12,116.08,116.085,91522
2016-10-10 19:56:00,116.115,116.13,116.1,116.11,117954
2016-10-10 19:57:00,116.125,116.14,116.1,116.12,142750
2016-10-10 19:58:00,116.105,116.145,116.1,116.13,144392
2016-10-10 19:59:00,116.053,116.11,116.05,116.1,208450
2016-10-10 20:00:00,116.06,116.09,116.0,116.0511,2166148
2016-10-11 13:30:00,117.7,117.72,117.61,117.7,905340
2016-10-11 13:31:00,118.06,118.1,117.61,117.6699,1193017
2016-10-11 13:32:00,118.12,118.13,117.72,118.0724,674007
2016-10-11 13:33:00,118.29,118.39,118.11,118.115,652670
2016-10-11 13:34:00,118.52,118.6,118.21,118.3,775238
2016-10-11 13:35:00,118.475,118.53,118.34,118.53,400141
2016-10-11 13:36:00,118.2776,118.48,118.26,118.48,380715
2016-10-11 13:37:00,118.345,118.36,118.24,118.28,495182
2016-10-11 13:38:00,118.28,118.41,118.23,118.3499,311182
2016-10-11 13:39:00,118.45,118.47,118.27,118.28,394843
2016-10-11 13:40:00,118.47,118.55,118.36,118.45,400327
2016-10-11 13:41:00,118.4556,118.51,118.34,118.47,244008
2016-10-11 13:42:00,118.535,118.6,118.4438,118.455,337712
2016-10-11 13:43:00,118.4,118.54,118.32,118.535,366324
2016-10-11 13:44:00,118.3699,118.47,118.36,118.4,190622
2016-10-11 13:45:00,118.488,118.5,118.37,118.37,230345
2016-10-11 13:46:00,118.5689,118.57,118.47,118.4863,344967
2016-10-11 13:47:00,118.6285,118.69,118.51,118.565,431052
2016-10-11 13:48:00,118.57,118.65,118.54,118.6201,254388
2016-10-11 13:49:00,118.55,118.65,118.55,118.57,223192
2016-10-11 13:50:00,118.45,118.5438,118.4,118.54,358842
2016-10-11 13:51:00,118.15,118.46,118.12,118.445,552273
2016-10-11 13:52:00,118.05,118.18,118.02,118.14,405985
2016-10-11 13:53:00,118.15,118.1699,118.03,118.06,347334
2016-10-11 13:54:00,118.1498,118.16,118.0901,118.155,207722
2016-10-11 13:55:00,117.82,118.15,117.81,118.1401,442506
2016-10-11 13:56:00,117.8,117.85,117.72,117.82,339974
2016-10-11 13:57:00,117.89,117.919,117.7999,117.7999,295202
2016-10-11 13:58:00,117.9521,117.99,117.86,117.89,267641
2016-10-11 13:59:00,118.089,118.09,117.95,117.95,230567
2016-10-11 14:00:00,118.149,118.16,118.03,118.09,247860
2016-10-11 14:01:00,117.9,118.14,117.82,118.14,352496
2016-10-11 14:02:00,117.8964,117.93,117.831,117.9,157269
2016-10-11 14:03:00,117.82,117.9,117.76,117.9,229327
2016-10-11 14:04:00,117.7399,117.8556,117.69,117.82,169930
2016-10-11 14:05:00,117.8664,117.9113,117.73,117.73,142138
2016-10-11 14:06:00,117.8227,117.95,117.79,117.861,177797
2016-10-11 14:07:00,117.75,117.89,117.75,117.83,159643
2016-10-11 14:08:00,117.7001,117.79,117.67,117.75,245600
2016-10-11 14:09:00,117.736,117.77,117.7,117.72,102763
2016-10-11 14:10:00,117.72,117.74,117.53,117.735,255257
2016-10-11 14:11:00,117.6638,117.7,117.59,117.7,146775
2016-10-11 14:12:00,117.63,117.74,117.61,117.67,174154
2016-10-11 14:13:00,117.3517,117.63,117.32,117.63,388499
2016-10-11 14:14:00,117.425,117.46,117.29,117.35,318969
2016-10-11 14:15:00,117.38,117.47,117.34,117.4259,211244
2016-10-11 14:16:00,117.4,117.48,117.35,117.395,138017
2016-10-11 14:17:00,117.38,117.43,117.36,117.41,146656
2016-10-11 14:18:00,117.25,117.38,117.21,117.37,220855
2016-10-11 14:19:00,117.33,117.38,117.23,117.25,187065
2016-10-11 14:20:00,117.38,117.4,117.27,117.33,102193
2016-10-11 14:21:00,117.405,117.41,117.35,117.3763,173613
2016-10-11 14:22:00,117.478,117.4884,117.3499,117.4002,163501
2016-10-11 14:23:00,117.4435,117.49,117.42,117.4748,119244
2016-10-11 14:24:00,117.5348,117.555,117.4499,117.45,144470
2016-10-11 14:25:00,117.575,117.62,117.52,117.54,128516
2016-10-11 14:26:00,117.55,117.63,117.53,117.575,109748
2016-10-11 14:27:00,117.6,117.61,117.54,117.55,97613
2016-10-11 14:28:00,117.659,117.675,117.56,117.59,117366
2016-10-11 14:29:00,117.6,117.7,117.6,117.656,105429
2016-10-11 14:30:00,117.68,117.68,117.54,117.6,165867
2016-10-11 14:31:00,117.699,117.8133,117.67,117.68,265810
2016-10-11 14:32:00,117.63,117.735,117.6,117.7,146408
2016-10-11 14:33:00,117.6801,117.69,117.585,117.6211,85394
2016-10-11 14:34:00,117.65,117.72,117.6399,117.68,69744
2016-10-11 14:35:00,117.61,117.69,117.6,117.66,71095
2016-10-11 14:36:00,117.65,117.65,117.575,117.61,130022
2016-10-11 14:37:00,117.57,117.65,117.57,117.65,98427
2016-10-11 14:38:00,117.59,117.61,117.56,117.57,55723
2016-10-11 14:39:00,117.615,117.615,117.59,117.5989,71468
2016-10-11 14:40:00,117.635,117.65,117.607,117.62,74970
2016-10-11 14:41:00,117.72,117.73,117.61,117.635,87977
2016-10-11 14:42:00,117.765,117.77,117.69,117.7226,128886
2016-10-11 14:43:00,117.7508,117.79,117.72,117.76,99601
2016-10-11 14:44:00,117.79,117.84,117.74,117.7662,76348
2016-10-11 14:45:00,117.805,117.83,117.76,117.78,106220
2016-10-11 14:46:00,117.78,117.81,117.755,117.81,81591
2016-10-11 14:47:00,117.76,117.8,117.74,117.7762,70455
2016-10-11 14:48:00,117.785,117.8,117.7313,117.7556,68107
2016-10-11 14:49:00,117.78,117.8,117.77,117.78,59412
2016-10-11 14:50:00,117.77,117.83,117.74,117.7899,67986
2016-10-11 14:51:00,117.7001,117.765,117.67,117.76,129468
2016-10-11 14:52:00,117.68,117.75,117.64,117.7053,70357
2016-10-11 14:53:00,117.755,117.77,117.665,117.685,78847
2016-10-11 14:54:00,117.7348,117.79,117.72,117.7562,60234
2016-10-11 14:55:00,117.7562,117.77,117.7366,117.7366,37754
2016-10-11 14:56:00,117.71,117.79,117.69,117.755,58894
2016-10-11 14:57:00,117.74,117.7555,117.69,117.71,57765
2016-10-11 14:58:00,117.695,117.76,117.69,117.745,78674
2016-10-11 14:59:00,117.65,117.69,117.61,117.69,68755
2016-10-11 15:00:00,117.5348,117.65,117.53,117.65,128672
2016-10-11 15:01:00,117.58,117.59,117.51,117.53,55868
2016-10-11 15:02:00,117.5562,117.58,117.54,117.57,49376
2016-10-11 15:03:00,117.475,117.576,117.47,117.555,84832
2016-10-11 15:04:00,117.495,117.53,117.46,117.475,74011
2016-10-11 15:05:00,117.59,117.6,117.49,117.4943,97490
2016-10-11 15:06:00,117.655,117.67,117.585,117.59,81879
2016-10-11 15:07:00,117.55,117.65,117.55,117.65,70639
2016-10-11 15:08:00,117.59,117.59,117.53,117.55,33241
2016-10-11 15:09:00,117.5801,117.59,117.49,117.58,87622
2016-10-11 15:10:00,117.5539,117.59,117.54,117.59,3090855
2016-10-11 15:11:00,117.51,117.555,117.46,117.555,108618
2016-10-11 15:12:00,117.54,117.58,117.4901,117.51,91226
2016-10-11 15:13:00,117.51,117.55,117.51,117.53,35118
2016-10-11 15:14:00,117.442,117.5461,117.44,117.515,86356
2016-10-11 15:15:00,117.39,117.46,117.39,117.44,105215
2016-10-11 15:16:00,117.415,117.46,117.36,117.39,199457
2016-10-11 15:17:00,117.4,117.44,117.3799,117.41,74063
2016-10-11 15:18:00,117.36,117.43,117.33,117.405,71467
2016-10-11 15:19:00,117.31,117.36,117.25,117.355,163468
2016-10-11 15:20:00,117.395,117.46,117.2901,117.31,108955
2016-10-11 15:21:00,117.3,117.4,117.3,117.39,112403
2016-10-11 15:22:00,117.21,117.31,117.21,117.3,224193
2016-10-11 15:23:00,117.25,117.27,117.15,117.22,230141
2016-10-11 15:24:00,117.15,117.25,117.15,117.2492,115054
2016-10-11 15:25:00,117.24,117.26,117.14,117.15,151435
2016-10-11 15:26:00,117.3,117.35,117.22,117.23,227467
2016-10-11 15:27:00,117.18,117.31,117.15,117.31,114994
2016-10-11 15:28:00,117.2,117.24,117.14,117.1752,111738
2016-10-11 15:29:00,117.14,117.205,117.11,117.205,128197
2016-10-11 15:30:00,117.14,117.15,117.061,117.13,220054
2016-10-11 15:31:00,117.055,117.17,117.05,117.14,128166
2016-10-11 15:32:00,117.04,117.08,116.99,117.06,412087
2016-10-11 15:33:00,117.03,117.08,117.02,117.04,131801
2016-10-11 15:34:00,117.09,117.21,117.02,117.03,254947
2016-10-11 15:35:00,117.2405,117.254,117.09,117.09,129737
2016-10-11 15:36:00,117.3,117.305,117.22,117.25,205319
2016-10-11 15:37:00,117.37,117.43,117.29,117.301,247988
2016-10-11 15:38:00,117.33,117.39,117.32,117.36,68682
2016-10-11 15:39:00,117.2803,117.37,117.28,117.32,73531
2016-10-11 15:40:00,117.34,117.35,117.29,117.29,76153
2016-10-11 15:41:00,117.2603,117.36,117.26,117.34,172770
2016-10-11 15:42:00,117.235,117.27,117.23,117.265,32189
2016-10-11 15:43:00,117.25,117.285,117.21,117.24,67121
2016-10-11 15:44:00,117.22,117.26,117.2,117.26,79010
2016-10-11 15:45:00,117.2835,117.32,117.22,117.22,73836
2016-10-11 15:46:00,117.23,117.29,117.23,117.29,59805
2016-10-11 15:47:00,117.16,117.23,117.15,117.225,71171
2016-10-11 15:48:00,117.14,117.168,117.12,117.16,68020
2016-10-11 15:49:00,117.12,117.13,117.06,117.13,64156
2016-10-11 15:50:00,117.12,117.16,117.0913,117.11,82783
2016-10-11 15:51:00,117.07,117.1399,117.07,117.11,56678
2016-10-11 15:52:00,117.04,117.094,117.03,117.07,79625
2016-10-11 15:53:00,117.0299,117.05,117.0,117.03,111907
2016-10-11 15:54:00,117.13,117.13,117.01,117.03,119352
2016-10-11 15:55:00,117.155,117.18,117.08,117.1247,105269
2016-10-11 15:56:00,117.115,117.17,117.1,117.16,57923
2016-10-11 15:57:00,117.0901,117.17,117.09,117.11,133160
2016-10-11 15:58:00,117.13,117.13,117.03,117.094,117192
2016-10-11 15:59:00,117.11,117.155,117.05,117.13,77179
2016-10-11 16:00:00,117.14,117.14,117.09,117.12,82657
2016-10-11 16:01:00,117.145,117.19,117.13,117.14,83068
2016-10-11 16:02:00,117.18,117.2,117.14,117.145,89454
2016-10-11 16:03:00,117.13,117.185,117.13,117.185,47042
2016-10-11 16:04:00,117.08,117.13,117.06,117.125,70933
2016-10-11 16:05:00,117.06,117.11,117.06,117.0845,45378
2016-10-11 16:06:00,117.09,117.1,117.04,117.06,76459
2016-10-11 16:07:00,117.105,117.14,117.085,117.086,70869
2016-10-11 16:08:00,117.076,117.13,117.07,117.11,82708
2016-10-11 16:09:00,117.045,117.085,117.04,117.076,51060
2016-10-11 16:10:00,116.97,117.04,116.96,117.04,200546
2016-10-11 16:11:00,116.8445,116.98,116.83,116.9701,348426
2016-10-11 16:12:00,116.76,116.8499,116.75,116.8442,205414
2016-10-11 16:13:00,116.855,116.89,116.76,116.77,152070
2016-10-11 16:14:00,116.8562,116.9,116.84,116.855,106118
2016-10-11 16:15:00,116.77,116.86,116.77,116.855,74429
2016-10-11 16:16:00,116.841,116.85,116.72,116.7808,161308
2016-10-11 16:17:00,116.8011,116.844,116.7605,116.844,69300
2016-10-11 16:18:00,116.8301,116.84,116.73,116.8099,81528
2016-10-11 16:19:00,116.96,116.96,116.82,116.83,105070
2016-10-11 16:20:00,116.9901,117.0,116.93,116.96,111461
2016-10-11 16:21:00,116.95,117.0,116.95,116.99,87405
2016-10-11 16:22:00,116.8723,116.96,116.8599,116.9501,97186
2016-10-11 16:23:00,116.92,116.97,116.86,116.87,94003
2016-10-11 16:24:00,116.92,116.94,116.9,116.92,50371
2016-10-11 16:25:00,116.9,116.9153,116.86,116.9153,58635
2016-10-11 16:26:00,116.88,116.91,116.88,116.9,29588
2016-10-11 16:27:00,116.8628,116.91,116.84,116.89,59809
2016-10-11 16:28:00,116.84,116.89,116.82,116.865,58873
2016-10-11 16:29:00,116.84,116.89,116.835,116.8401,56431
2016-10-11 16:30:00,116.88,116.885,116.81,116.84,68770
2016-10-11 16:31:00,116.9,116.91,116.87,116.88,43060
2016-10-11 16:32:00,116.83,116.9,116.82,116.89,53532
2016-10-11 16:33:00,116.82,116.86,116.82,116.82,26913
2016-10-11 16:34:00,116.825,116.84,116.8,116.8201,58790
2016-10-11 16:35:00,116.79,116.825,116.7656,116.82,70830
2016-10-11 16:36:00,116.74,116.8,116.73,116.7958,59202
2016-10-11 16:37:00,116.75,116.84,116.7302,116.74,88550
2016-10-11 16:38:00,116.695,116.76,116.67,116.75,111089
2016-10-11 16:39:00,116.681,116.74,116.6639,116.69,65906
2016-10-11 16:40:00,116.85,116.87,116.67,116.69,86454
2016-10-11 16:41:00,117.0044,117.0293,116.83,116.84,149562
2016-10-11 16:42:00,117.07,117.1,116.98,117.01,186977
2016-10-11 16:43:00,117.08,117.11,117.05,117.07,137517
2016-10-11 16:44:00,117.0597,117.13,117.04,117.09,86443
2016-10-11 16:45:00,117.175,117.2,117.055,117.06,126996
2016-10-11 16:46:00,117.184,117.23,117.15,117.17,83778
2016-10-11 16:47:00,117.1735,117.2,117.17,117.19,44596
2016-10-11 16:48:00,117.12,117.19,117.09,117.18,94179
2016-10-11 16:49:00,117.195,117.2099,117.1107,117.1107,101517
2016-10-11 16:50:00,117.185,117.23,117.18,117.19,63737
2016-10-11 16:51:00,117.37,117.39,117.1808,117.19,222694
2016-10-11 16:52:00,117.35,117.43,117.34,117.36,209579
2016-10-11 16:53:00,117.3001,117.357,117.3,117.34,75377
2016-10-11 16:54:00,117.379,117.38,117.3047,117.3047,69960
2016-10-11 16:55:00,117.2901,117.375,117.28,117.375,38119
2016-10-11 16:56:00,117.3,117.33,117.26,117.2959,109501
2016-10-11 16:57:00,117.2743,117.34,117.2659,117.3,57034
2016-10-11 16:58:00,117.22,117.3,117.21,117.27,88986
2016-10-11 16:59:00,117.205,117.24,117.2,117.2244,56868
2016-10-11 17:00:00,117.3089,117.33,117.2,117.21,129753
2016-10-11 17:01:00,117.1589,117.3,117.13,117.3,107737
2016-10-11 17:02:00,117.21,117.22,117.17,117.17,99878
2016-10-11 17:03:00,117.15,117.21,117.11,117.21,67917
2016-10-11 17:04:00,117.15,117.18,117.12,117.15,57194
2016-10-11 17:05:00,117.1389,117.17,117.11,117.155,51592
2016-10-11 17:06:00,117.13,117.16,117.115,117.13,38266
2016-10-11 17:07:00,117.155,117.155,117.11,117.13,43423
2016-10-11 17:08:00,117.13,117.16,117.1037,117.15,53887
2016-10-11 17:09:00,117.0211,117.14,117.02,117.1358,109992
2016-10-11 17:10:00,117.065,117.08,117.0,117.03,75383
2016-10-11 17:11:00,117.02,117.095,117.0099,117.07,68061
2016-10-11 17:12:00,117.02,117.04,116.9999,117.02,42791
2016-10-11 17:13:00,116.94,117.02,116.9248,117.015,124574
2016-10-11 17:14:00,116.93,116.95,116.8535,116.935,183818
2016-10-11 17:15:00,116.8901,116.92,116.87,116.92,52396
2016-10-11 17:16:00,116.836,116.91,116.83,116.9,59346
2016-10-11 17:17:00,116.835,116.85,116.78,116.835,110688
2016-10-11 17:18:00,116.849,116.88,116.8201,116.84,61860
2016-10-11 17:19:00,116.89,116.89,116.7935,116.85,64701
2016-10-11 17:20:00,116.87,116.91,116.85,116.89,48904
2016-10-11 17:21:00,116.91,116.93,116.86,116.87,78836
2016-10-11 17:22:00,116.86,116.9235,116.85,116.91,44754
2016-10-11 17:23:00,116.81,116.86,116.8,116.86,78398
2016-10-11 17:24:00,116.86,116.86,116.78,116.8107,50294
2016-10-11 17:25:00,116.805,116.87,116.805,116.86,66064
2016-10-11 17:26:00,116.83,116.84,116.8,116.8059,44562
2016-10-11 17:27:00,116.87,116.89,116.84,116.84,59947
2016-10-11 17:28:00,116.87,116.89,116.86,116.87,41946
2016-10-11 17:29:00,116.91,116.94,116.85,116.87,85218
2016-10-11 17:30:00,116.92,116.99,116.905,116.905,114650
2016-10-11 17:31:00,116.89,116.925,116.8699,116.925,75468
2016-10-11 17:32:00,116.83,116.9,116.83,116.8856,94317
2016-10-11 17:33:00,116.7938,116.83,116.73,116.83,110072
2016-10-11 17:34:00,116.81,116.85,116.76,116.79,59168
2016-10-11 17:35:00,116.78,116.84,116.75,116.82,56274
2016-10-11 17:36:00,116.74,116.795,116.7227,116.79,60070
2016-10-11 17:37:00,116.7377,116.78,116.72,116.74,59307
2016-10-11 17:38:00,116.74,116.75,116.71,116.73,76260
2016-10-11 17:39:00,116.76,116.785,116.73,116.74,74432
2016-10-11 17:40:00,116.7562,116.76,116.73,116.758,83593
2016-10-11 17:41:00,116.76,116.78,116.75,116.751,52754
2016-10-11 17:42:00,116.74,116.8,116.73,116.76,71917
2016-10-11 17:43:00,116.72,116.7659,116.71,116.74,60831
2016-10-11 17:44:00,116.71,116.74,116.7,116.72,52546
2016-10-11 17:45:00,116.65,116.7399,116.63,116.71,129588
2016-10-11 17:46:00,116.6,116.7,116.6,116.6535,160793
2016-10-11 17:47:00,116.665,116.72,116.59,116.6,130048
2016-10-11 17:48:00,116.72,116.75,116.66,116.6641,99417
2016-10-11 17:49:00,116.67,116.721,116.6447,116.721,45100
2016-10-11 17:50:00,116.6207,116.67,116.56,116.67,109044
2016-10-11 17:51:00,116.625,116.67,116.6,116.63,58643
2016-10-11 17:52:00,116.57,116.64,116.56,116.62,73873
2016-10-11 17:53:00,116.5723,116.6,116.55,116.58,74766
2016-10-11 17:54:00,116.5807,116.605,116.51,116.5733,115904
2016-10-11 17:55:00,116.55,116.6,116.54,116.585,67015
2016-10-11 17:56:00,116.581,116.59,116.5,116.55,199846
2016-10-11 17:57:00,116.479,116.63,116.46,116.59,87775
2016-10-11 17:58:00,116.46,116.52,116.46,116.475,111864
2016-10-11 17:59:00,116.386,116.47,116.365,116.465,125226
2016-10-11 18:00:00,116.42,116.46,116.37,116.38,100423
2016-10-11 18:01:00,116.33,116.43,116.31,116.43,105794
2016-10-11 18:02:00,116.3599,116.36,116.3,116.32,92580
2016-10-11 18:03:00,116.36,116.399,116.31,116.35,132305
2016-10-11 18:04:00,116.37,116.379,116.32,116.3559,71682
2016-10-11 18:05:00,116.44,116.5,116.37,116.37,199441
2016-10-11 18:06:00,116.41,116.53,116.41,116.44,183228
2016-10-11 18:07:00,116.34,116.4099,116.33,116.4099,102722
2016-10-11 18:08:00,116.31,116.34,116.3,116.3332,92277
2016-10-11 18:09:00,116.42,116.47,116.3101,116.3101,95434
2016-10-11 18:10:00,116.46,116.49,116.38,116.4141,103430
2016-10-11 18:11:00,116.4681,116.5259,116.45,116.45,88784
2016-10-11 18:12:00,116.4118,116.46,116.38,116.46,58111
2016-10-11 18:13:00,116.42,116.425,116.35,116.409,91340
2016-10-11 18:14:00,116.38,116.43,116.3663,116.42,49936
2016-10-11 18:15:00,116.39,116.42,116.35,116.39,50740
2016-10-11 18:16:00,116.35,116.3801,116.334,116.38,75968
2016-10-11 18:17:00,116.25,116.35,116.24,116.34,217844
2016-10-11 18:18:00,116.2367,116.28,116.2,116.25,135840
2016-10-11 18:19:00,116.27,116.289,116.2,116.24,111462
2016-10-11 18:20:00,116.355,116.37,116.2359,116.28,168197
2016-10-11 18:21:00,116.3441,116.36,116.26,116.35,106592
2016-10-11 18:22:00,116.28,116.372,116.27,116.34,80394
2016-10-11 18:23:00,116.34,116.37,116.28,116.28,82396
2016-10-11 18:24:00,116.3372,116.38,116.32,116.34,69979
2016-10-11 18:25:00,116.36,116.38,116.33,116.33,60306
2016-10-11 18:26:00,116.45,116.52,116.37,116.37,183643
2016-10-11 18:27:00,116.5001,116.53,116.45,116.46,130616
2016-10-11 18:28:00,116.4747,116.5,116.42,116.5,88370
2016-10-11 18:29:00,116.445,116.5072,116.43,116.479,34023
2016-10-11 18:30:00,116.52,116.57,116.45,116.45,94049
2016-10-11 18:31:00,116.5,116.552,116.4501,116.5239,107675
2016-10-11 18:32:00,116.45,116.49,116.4,116.49,73937
2016-10-11 18:33:00,116.42,116.45,116.38,116.4,74618
2016-10-11 18:34:00,116.3863,116.44,116.38,116.42,50501
2016-10-11 18:35:00,116.3921,116.41,116.37,116.38,41683
2016-10-11 18:36:00,116.45,116.47,116.3937,116.3937,54272
2016-10-11 18:37:00,116.3916,116.45,116.39,116.449,56411
2016-10-11 18:38:00,116.37,116.4159,116.35,116.39,65518
2016-10-11 18:39:00,116.4,116.44,116.37,116.37,47479
2016-10-11 18:40:00,116.42,116.4441,116.38,116.4,41288
2016-10-11 18:41:00,116.38,116.4487,116.38,116.42,46186
2016-10-11 18:42:00,116.37,116.39,116.33,116.3856,54046
2016-10-11 18:43:00,116.35,116.42,116.35,116.38,63853
